business_id,prioridad,puntaje,zona,nombre,rubro,ciudad,empleados,facturacion_usd,web,linkedin,instagram_buscar,biblioteca_anuncios,notas,descripcion
f24b3b08ad91bffe818398ba3d13e4c0,B,52,RM,ACADEMIA WELLBEING CONOSUR DEL GRUPO HUMANNA,Fitness / Wellness / Estética,santiago,11-50,5M-10M,https://humannaconsultores.cl,https://www.linkedin.com/company/awc-gh,https://www.instagram.com/explore/search/keyword/?q=ACADEMIA%20WELLBEING%20CONOSUR%20DEL%20GRUPO%20HUMANNA,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=ACADEMIA%20WELLBEING%20CONOSUR%20DEL%20GRUPO%20HUMANNA,,"La Academia Wellbeing Conosur es un centro educativo especializado en promover el bienestar laboral y personal en America del Sur. Nos destacamos por ofrecer programas de formacion integral, certificaciones y consultoria disenados para profesionales y lideres interesados en mejorar la calidad de vid"
5e13bf030c8c995c2f3f641528ceb8ca,B,52,RM,Kobo Sushi,Gastronomía,santiago,11-50,5M-10M,https://kobo.cl,https://www.linkedin.com/company/kobosushi,https://www.instagram.com/explore/search/keyword/?q=Kobo%20Sushi,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Kobo%20Sushi,,"Restaurant de Sushi Fusion y autor, especialidad Nikkei, destacando los Rolls sin arroz, acevichados, al olivo y veganos entre otros. Desde marzo 2020, hoy contamos con 2 locales: -Kobo Los Leones: Avenida Los Leones 2449, Providencia -Kobo Las Condes: Avenida Las Condes 7701, Las Condes Pueden enco"
75a91c1da17a7884a05727d1e1290af3,B,52,RM,Heladeria Lärrs,Gastronomía,vitacura,11-50,5M-10M,https://heladerialarrs.cl,https://www.linkedin.com/company/heladeria-lärrs,https://www.instagram.com/explore/search/keyword/?q=Heladeria%20L%C3%A4rrs,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Heladeria%20L%C3%A4rrs,,Heladeria y cafeteria Artesanal. Hacemos helado fresco todos los dias en nuestras tiendas. Luis Pasteur 6411 Paseo Los Trapenses Pasel Los Dominicos
0fb04dab34a6694c55270842e1299a50,B,52,RM,Centro AMIDA,Fitness / Wellness / Estética,santiago,11-50,5M-10M,https://centroamida.cl,https://www.linkedin.com/company/centro-amida,https://www.instagram.com/explore/search/keyword/?q=Centro%20AMIDA,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Centro%20AMIDA,,"CENTRO AMIDA es un centro de diagnostico y tratamiento a traves de Terapias, con altos estandares de calidad en rehabilitacion. Conformado por un equipo de profesionales especialistas en la prevencion, evaluacion e intervencion . Contamos con servicio de Fonoaudilogia, Terapia Ocupacional, Psicologi"
f3eadb90f54f9f29bda711d9256b8046,B,52,RM,NewPath Chile,Fitness / Wellness / Estética,santiago,11-50,5M-10M,https://newpath.cl,https://www.linkedin.com/company/newpath-chile,https://www.instagram.com/explore/search/keyword/?q=NewPath%20Chile,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=NewPath%20Chile,,"Especialistas en Anatomia Patologica y Equipamiento Mortuorio. @Equipamiento Anatomia Patologica Leica Biosystems @Equipamiento Mortuorio Anathomics Solutions @Insumos y Reactivos Cancer Diagnostics. ""Al servicio de la deteccion y diagnostico del Cancer en Chile"" ""Comprometidos con nuestra compania,"
b750b66f1044e1693292102c78cd5ab8,B,52,RM,Urco Label,Moda / Retail,vitacura,11-50,5M-10M,https://urco.cl,https://www.linkedin.com/company/urco-shoes,https://www.instagram.com/explore/search/keyword/?q=Urco%20Label,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Urco%20Label,,"Somos una marca de zapatos y ropa disenada en Chile y fabricado principalmente en Espana e Italia. Nuestros disenos se caracterizan por tener un equilibrio entre las ultimas tendencias de moda con un estilo clasico. Creando piezas unicas, simples y que no pasan de moda. Trabajamos con materiales de "
ae51e8c15aebc3ac9584889e3cf6b5a6,B,52,RM,Pippa,Moda / Retail,santiago,11-50,5M-10M,https://pippa.cl,https://www.linkedin.com/company/bepippa,https://www.instagram.com/explore/search/keyword/?q=Pippa,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Pippa,,Tiendas: Drugstore Apumanque Parque Arauco Portal La Dehesa Paseo Los Dominicos
d99f08fb0daf2d033478ac4475dc363c,B,52,RM,Vinolia,Gastronomía,vitacura,11-50,5M-10M,https://vinolia.cl,https://www.linkedin.com/company/vinolia,https://www.instagram.com/explore/search/keyword/?q=Vinolia,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Vinolia,,"Vinolia, the wine adventure. The best experience you will ever have with chilean wines, in the middle of Alonso de Cordova.. We are a unique place in Santiago, where you can experience the adventure of combining good wines, recommended by our experts, and pair them with the dishes you are most inter"
3b9d8289747ccbb785545a209c0e94d2,B,52,RM,QuoRux Chile,Fitness / Wellness / Estética,santiago,11-50,5M-10M,https://quorux.com,https://www.linkedin.com/company/qquorux,https://www.instagram.com/explore/search/keyword/?q=QuoRux%20Chile,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=QuoRux%20Chile,,QuoRux Chile se dedica a la comercializacion y distribucion de insumos medicos y de laboratorio. Contamos con una logistica que nos permite despachar a todos el pais en forma precisa y oportuna. Nuestra empresa cuenta con bodega en Antofagasta para mejorar los despachos en el norte del Pais.
4f825c3c10cfdc4cd6ca73036f6c999d,B,52,RM,Farmacia Farmex,Fitness / Wellness / Estética,las condes,11-50,5M-10M,https://farmex.cl,https://www.linkedin.com/company/efarmex,https://www.instagram.com/explore/search/keyword/?q=Farmacia%20Farmex,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Farmacia%20Farmex,,Farmex la primera farmacia en Chile con autorizacion del ISP para venta de medicamentos por Internet. Tiene los precios mas bajos del mercado y ofrece despacho a domicilio en gran parte de Chile.
4dd035036deb7b9abd2251ec45c31cfc,B,52,RM,Clínica Avaria,Fitness / Wellness / Estética,santiago,11-50,5M-10M,https://clinicaavaria.cl,https://www.linkedin.com/company/medicina-est-tica-integral-dra-claudia-avaria-ltda-,https://www.instagram.com/explore/search/keyword/?q=Cl%C3%ADnica%20Avaria,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Cl%C3%ADnica%20Avaria,,"Chilean Medical Spa specialised on Face treatment. From traditional Botulinum Toxin treatments and Hyaluronic Acid, Non-Invasive Threads Face lift, laser up to surgery are among the services provided by our company. We believe that specialisation and quality of service are the main pillars for an ex"
17a834fdc7d70af2953c811b3d1cab7b,B,52,RM,Saha,Fitness / Wellness / Estética,santiago,11-50,5M-10M,https://saha.cl,https://www.linkedin.com/company/saha-spa,https://www.instagram.com/explore/search/keyword/?q=Saha,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Saha,,"Nuestro objetivo es promover la vida saludable y animarte a que cuides de tu salud, para que puedas sentirte mejor y superar tus limites, sin importar si eres un deportista profesional, si te quieres poner en forma o te interesa tu bienestar. Ponemos a tu disposicion productos de comprobada calidad "
cc18dcbb25a00acf3973b2d8b152a98c,B,52,RM,Kinesiología y Medicina Preventiva,Fitness / Wellness / Estética,ñuñoa,11-50,5M-10M,https://kmp.cl,https://www.linkedin.com/company/kinesiología-y-medicina-preventiva,https://www.instagram.com/explore/search/keyword/?q=Kinesiolog%C3%ADa%20y%20Medicina%20Preventiva,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Kinesiolog%C3%ADa%20y%20Medicina%20Preventiva,,"Somos una equipo multidiciplinario con el compromiso de impactar positivamente a la comunidad a traves de servicios innovadores realizados con excelencia. Todo esto apalancado en un equipo afiatado y empoderado que logra, como consecuencia, ser reconocido en el medio deportivo y kinesico."
3bc98257d84780aec9fd07971e1258bb,B,52,RM,Kannú,Moda / Retail,santiago,11-50,5M-10M,https://kannu.cl,https://www.linkedin.com/company/kannuoutdoor,https://www.instagram.com/explore/search/keyword/?q=Kann%C3%BA,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Kann%C3%BA,,Aventura para todos!
04cb7f5ea4afe67e854ccd53b2a8d215,B,52,RM,Coyote Kids Chile,Moda / Retail,las,11-50,5M-10M,https://coyotekids.cl,https://www.linkedin.com/company/coyote-kids-chile,https://www.instagram.com/explore/search/keyword/?q=Coyote%20Kids%20Chile,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Coyote%20Kids%20Chile,,"En Coyote Kids encontraras desde ropa infantil hasta calzado y accesorios, ofrecemos calidad superior en cada detalle utilizando 100% algodon peruano en nuestras prendas. Nuestra mision es vestir a familias con prendas que reflejen nuestro compromiso con la comodidad y la calidad."
f3f4d9597b9a39c11ffaaa83ba125f53,B,52,RM,SHEET!,Cosmética / Skincare,santiago,11-50,5M-10M,https://sheet.cl,https://www.linkedin.com/company/sheet-haircare,https://www.instagram.com/explore/search/keyword/?q=SHEET!,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=SHEET!,,"SHEET! is a specialist brand in hair care  products for hair loss. Without sulfates, without salt, without silicones or parabens  The sheep has already conquered Chile and is in the process of conquering Mexico"
c02c35afa586941cf12fcf435915dfff,B,52,RM,Textil Velutti S.A,Moda / Retail,santiago,11-50,5M-10M,https://velutti.cl,https://www.linkedin.com/company/textil-velutti-s-a,https://www.instagram.com/explore/search/keyword/?q=Textil%20Velutti%20S.A,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Textil%20Velutti%20S.A,,"Somos fabricante e importadora de articulos textiles para el hogar, tales como sabanas, plumones, colchas, almohadas, cortinas, pisos alfombras, toallas, cortinas de bano, cojines, frazadas, manteles, carpetas, caminos, individuales entre otros. Solo se trabajan telas de buena calidad en telares sul"
afd85460328e8751187148833a9279c9,B,52,RM,Centro Miintimidad,Fitness / Wellness / Estética,santiago,11-50,5M-10M,https://miintimidad.cl,https://www.linkedin.com/company/consulta-privada-kinesiologia,https://www.instagram.com/explore/search/keyword/?q=Centro%20Miintimidad,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Centro%20Miintimidad,,"TRATAMIENTO DE DISFUNCIONES DEL SUELO PELVIANO Y SEXUALIDAD, VAGINISMO, INCONTINENCIA URINARIA. Tu intimidad es importante, no la descuides! Si presentas incontinencia urinaria, fecal, de gases, constipacion, prolapsos genitales, dolor durante las relaciones sexuales, esto SI TIENE SOLUCION, consult"
f25001d9a933617e769ea123a7011ef0,B,52,RM,Patio Bellavista,Gastronomía,providencia,11-50,5M-10M,https://patiobellavista.cl,https://www.linkedin.com/company/patio-bellavista,https://www.instagram.com/explore/search/keyword/?q=Patio%20Bellavista,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Patio%20Bellavista,,"Somos uno de los principales panoramas urbanos de Chile, donde convergen la gastronomia, actividades culturales y tiendas de arte, moda, artesania y diseno. Conocidos como la puerta de entrada al Barrio Bellavista, contamos con 5.000 m2 de terrazas y mas de 10 mil m2 de conservacion y rescate patrim"
596cd79ea0fa612cf4beff3f7a396a3f,B,52,RM,Dentistas por Chile,Odontología,santiago de,11-50,5M-10M,https://dentistasporchile.cl,https://www.linkedin.com/company/dentistaspor-chile,https://www.instagram.com/explore/search/keyword/?q=Dentistas%20por%20Chile,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Dentistas%20por%20Chile,,"Somos una clinica dental especializada en implantes. Mas que un equipo, formamos una familia que tiene como mision: hacer de su visita al dentista, una experiencia agradable! Durante 10 anos les hemos brindado a nuestros pacientes una atencion exclusiva, ambiente familiar y un servicio impecable. Le"
c85e03d6620db50bfff9abd4a41d8654,B,52,RM,CEF Wellness Group,Fitness / Wellness / Estética,las condes,11-50,5M-10M,https://cefchile.com,https://www.linkedin.com/company/cef-wellness-group,https://www.instagram.com/explore/search/keyword/?q=CEF%20Wellness%20Group,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=CEF%20Wellness%20Group,,"CEF Wellness Group: bienestar integral al servicio de las empresas  En CEF Wellness Group somos un equipo especializado en salud, bienestar y gestion, enfocado en disenar estrategias personalizadas que ofrezcan soluciones reales y sostenibles para mejorar la calidad de vida. Nuestra propuesta se ada"
0046b3814084188e85e1356d86f02645,B,50,Sin dato,Youtopia.Company,Fitness / Wellness / Estética,sin dato,51-200,10M-25M,https://youtopia.club,https://www.linkedin.com/company/youtopia-company,https://www.instagram.com/explore/search/keyword/?q=Youtopia.Company,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Youtopia.Company,,Tenemos como proposito transformar la vida de las personas a traves del wellness y la magia de la hospitalidad. Queremos revolucionar el wellness y nunca dejamos de evolucionar la experiencia Youtopia. Cultivamos una cultura extraordinaria y la celebramos con una comunidad que vibra con nuestro esti
7591ca730d62945a9c17868b69a37c56,B,50,Sin dato,Clínica Cela by Espacolaser | Depilación Láser,Belleza / Estética,sin dato,51-200,10M-25M,https://cela.cl,https://www.linkedin.com/company/clinicacela,https://www.instagram.com/explore/search/keyword/?q=Cl%C3%ADnica%20Cela%20by%20Espacolaser%20%7C%20Depilaci%C3%B3n%20L%C3%A1ser,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Cl%C3%ADnica%20Cela%20by%20Espacolaser%20%7C%20Depilaci%C3%B3n%20L%C3%A1ser,,"20 anos cuidando la piel de quienes eligen vivir la libertad, comodidad y bienestar que ofrece la depilacion laser Alexandrita y/o ND Yag. Contamos con mas de 34 Sucursales en Chile y somos parte de Espacolaser, la red de depilacion laser mas grande del mundo. Porque en Clinica Cela, no solo elimina"
e3841ca593aeb824b49fe134b1908472,B,50,Sin dato,ICCUS MEDICINA DEPORTIVA,Fitness / Wellness / Estética,sin dato,51-200,10M-25M,https://iccus.cl,https://www.linkedin.com/company/iccus-medicina-deportiva,https://www.instagram.com/explore/search/keyword/?q=ICCUS%20MEDICINA%20DEPORTIVA,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=ICCUS%20MEDICINA%20DEPORTIVA,,"En ICCUS Medicina Deportiva nos comprometemos con tu bienestar y rendimiento: unimos medicina deportiva, kinesiologia, nutricion, quiropraxia y entrenamiento para ofrecer una atencion personalizada, integral y orientada a resultados. Nuestra mision es ayudarte a recuperar tu maximo potencial, supera"
80c43f7fd4bc1c925cfe508a4e75b7bb,B,50,Sin dato,Chicken Love You,Gastronomía,sin dato,51-200,10M-25M,https://chickenloveyou.cl,https://www.linkedin.com/company/chicken-love-you,https://www.instagram.com/explore/search/keyword/?q=Chicken%20Love%20You,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Chicken%20Love%20You,,"Chicken Love You es la primera sangucheria de pollo frito de Chile. Despues de comer mas de 1.250 sandwiches en 60 ciudades de 35 paises en los 5 continentes, Pipe Sanchez volvio a Chile decidido a abrir un local dedicado al unico producto que le volo la cabeza en su viaje: EL POLLO FRITO: Asi nace "
27967acc9aa726d238ff594b33753f9b,B,50,Sin dato,Nutrapharm,Fitness / Wellness / Estética,sin dato,51-200,10M-25M,https://nutrapharm.com,https://www.linkedin.com/company/nutrapharmsa,https://www.instagram.com/explore/search/keyword/?q=Nutrapharm,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Nutrapharm,,"En Nutrapharm, desde 2008 desarrollamos y producimos nutraceuticos y alimentos funcionales de alta calidad, combinando innovacion, naturaleza y procesos certificados bajo estandares internacionales. Contamos con un equipo experto que impulsa soluciones que generan un impacto real en el bienestar de "
9b8fb7660fae1615708f390b62d4258d,B,50,Sin dato,Viveactivo,Fitness / Wellness / Estética,sin dato,51-200,10M-25M,https://viveactivo.cl,https://www.linkedin.com/company/viveactivo,https://www.instagram.com/explore/search/keyword/?q=Viveactivo,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Viveactivo,,"Viveactivo nace el 2008, con la conviccion de entregar soluciones para mejorar la Calidad de Vida de las personas. Nuestros anos de experiencia implementando servicios en las areas de Salud Ocupacional y Bienestar Laboral, nos han posicionado como uno de los referentes y marcas lideres del mercado. "
eb5990adcd5b114327fd0f367f62415d,B,50,Sin dato,Martin-G SpA,Moda / Retail,sin dato,51-200,10M-25M,https://martin-g.cl,https://www.linkedin.com/company/martin-g-spa,https://www.instagram.com/explore/search/keyword/?q=Martin-G%20SpA,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Martin-G%20SpA,,"Empresa dedicada a la confeccion y diseno de Ropa de Trabajo y Seguridad, entregando a sus clientes productos de maxima calidad, tecnologia y confort. Destacamos de nuestras lineas de productos ropa Impermeable, Retardante al fuego, Antigrasa y Antiacida, disenadas en base a los requerimientos de nu"
077296d1cd1a0f92ba8638c12179a0b5,B,50,Sin dato,CRL - Clínica de Recuperación de Lesiones,Fitness / Wellness / Estética,sin dato,51-200,10M-25M,https://clinicacrl.cl,https://www.linkedin.com/company/clinicaderecuperaciondelesiones,https://www.instagram.com/explore/search/keyword/?q=CRL%20-%20Cl%C3%ADnica%20de%20Recuperaci%C3%B3n%20de%20Lesiones,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=CRL%20-%20Cl%C3%ADnica%20de%20Recuperaci%C3%B3n%20de%20Lesiones,,"Una lesion cronica genera dolor y frustracion, ademas de un largo camino de tratamientos con resultados poco efectivos. Pero esto no tiene que ser asi. ES NECESARIO QUE EL TIEMPO DE RECUPERACION SEA TAN LARGO Y COSTOSO? En Clinica CRL, tenemos mas de 30.000 pacientes atendidos, con el 95% de tratami"
4fe55437fb923b330560ab76744611d4,B,50,Sin dato,Estetika Medica,Fitness / Wellness / Estética,sin dato,51-200,10M-25M,https://estetikamedica.cl,https://www.linkedin.com/company/estetika-medica,https://www.instagram.com/explore/search/keyword/?q=Estetika%20Medica,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Estetika%20Medica,,"Clinica Estetika Medica es una red de clinicas de medicina estetica con enfasis en tratamientos faciales y corporales con presencia en todo el territorio chileno, a traves de sus 7 sucursales estrategicamente posicionadas. La empresa fue fundada en 2009 por la Dra. Blanca Girardi, quien cuenta con u"
7d88ecd77876b7983d5f572f9c1c606b,B,50,Sin dato,Indivic SPA,Moda / Retail,sin dato,51-200,10M-25M,https://indivic.cl,https://www.linkedin.com/company/indivic-spa,https://www.instagram.com/explore/search/keyword/?q=Indivic%20SPA,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Indivic%20SPA,,"Empresa lider en la distribucion y representacion de marcas, llevando la esencia de estas a cada uno de nuestros clientes"
8d560604bd933b1264583214efc8325d,B,50,Sin dato,Supletech Suplementos,Fitness / Wellness / Estética,sin dato,51-200,10M-25M,https://supletech.cl,https://www.linkedin.com/company/supletech,https://www.instagram.com/explore/search/keyword/?q=Supletech%20Suplementos,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Supletech%20Suplementos,,Supletech es una importadora y comercializadora de suplementos para deportistas con 13 anos en el mercado contando con distintos canales de distribucion tanto al por menor y mayor.
d05f3edc1bab63420f54b74e76a924f8,B,50,Sin dato,Sportlife Zona Norte,Fitness / Wellness / Estética,sin dato,51-200,10M-25M,https://sportlifezonanorte.cl,https://www.linkedin.com/company/sportlife-zona-norte,https://www.instagram.com/explore/search/keyword/?q=Sportlife%20Zona%20Norte,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Sportlife%20Zona%20Norte,,"Contamos con programas de Wellness para empresas, disenados para aumentar la productividad y el bienestar de los colaboradores, a traves de la actividad fisica y la asesoria profesional que Sportlife Zona Norte entrega."
62c918e844ceeb8007211892f287789e,B,50,Sin dato,Holly Concept,Moda / Retail,sin dato,51-200,10M-25M,https://hollyconcept.com,https://www.linkedin.com/company/holly-concept,https://www.instagram.com/explore/search/keyword/?q=Holly%20Concept,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Holly%20Concept,,"Vendemos ropa entretenida para diversas edades, asi como prendas y merchandising para fanaticos de series, peliculas, anime y dibujos animados de todos los tiempos. Siguenos en nuestras redes sociales y enterate de todas las novedades, concursos y promociones que tenemos para ti. Instagram: @hollyco"
72f6e5e122294707a6fbe80efe4c7bb2,B,50,Sin dato,RFA Corp,Fitness / Wellness / Estética,sin dato,51-200,10M-25M,https://rfachile.cl,https://www.linkedin.com/company/rfacorp,https://www.instagram.com/explore/search/keyword/?q=RFA%20Corp,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=RFA%20Corp,,"RFA es una innovadora compania que ha nacido para crear soluciones a espacios integrales de deporte y entretenimiento. Representantes exclusivos de la marca DMOOV, RFA entrega un servicio 360o para asegurar el exito de negocios fitness desde la idea, diseno, ejecucion, hasta la rentabilizacion del p"
84429f17db964f7de32c03d2d8bf09b8,B,49,Sin dato,Viuty,Cosmética / Skincare,sin dato,11-50,5M-10M,,https://www.linkedin.com/company/viuty,https://www.instagram.com/explore/search/keyword/?q=Viuty,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Viuty,SIN WEB PROPIA — necesidad evidente,"Distribuidor oficial de Moroccanoil, OLAPLEX, Pravana, K18 y Verb en Chile"
9267f367d531217a32935dd35d491922,B,49,Sin dato,CLÍNICA ARMONIC,Fitness / Wellness / Estética,sin dato,11-50,5M-10M,,https://www.linkedin.com/company/clínica-armonic,https://www.instagram.com/explore/search/keyword/?q=CL%C3%8DNICA%20ARMONIC,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=CL%C3%8DNICA%20ARMONIC,SIN WEB PROPIA — necesidad evidente,"Armonic es una clinica de cirugia plastica facial y reconstructiva que tiene como principal premisa generar bienestar, ofreciendo las ultimas tecnicas y tecnologias no solo en procedimientos quirurgicos sino tambien en procedimientos no invasivos. Mision: Nuestra mision es enfocarnos en el bienestar"
998a4640db21e8c812d303211459e278,B,49,Sin dato,SHARKFIT,Fitness / Wellness / Estética,sin dato,11-50,5M-10M,https://instagram.com,https://www.linkedin.com/company/sharkfit,https://www.instagram.com/explore/search/keyword/?q=SHARKFIT,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=SHARKFIT,SIN WEB PROPIA — necesidad evidente · Solo vive en Instagram,"Empresa en expansion y gran potencial ligada a la actividad fisica y a gimnasios con clases 100% dirigidas por profesionales. Hiit Funcional GAP  Guiados por profesionales, alcanzamos tus metas juntos."
d0fb6e2f68dde47e850e0e885817759c,B,47,RM,Instituto Chileno de Neurología,Centro médico / Clínica,las condes,11-50,5M-10M,https://institutochilenodeneurologia.cl,https://www.linkedin.com/company/instituto-chileno-de-neurología,https://www.instagram.com/explore/search/keyword/?q=Instituto%20Chileno%20de%20Neurolog%C3%ADa,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Instituto%20Chileno%20de%20Neurolog%C3%ADa,,"Instituto Chileno de Neurologia is a hospital & health care company based out of Estoril 120,oficina 214, Las Condes, Chile."
2338a8d4b1f8b296a46fd26729b95713,B,47,RM,Opinión Médica,Centro médico / Clínica,santiago,11-50,5M-10M,https://opinionmedica.cl,https://www.linkedin.com/company/opinión-medica,https://www.instagram.com/explore/search/keyword/?q=Opini%C3%B3n%20M%C3%A9dica,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Opini%C3%B3n%20M%C3%A9dica,,"Somos una plataforma que permite obtener de manera simple, atenciones medicas en consulta de especialistas altamente calificados, por telemedicina o presencial y lograr que cualquier persona, a lo largo del pais, tenga la opcion de no solo ser atendido en consulta, sino ademas si se estima necesario"
9077fa0b152271cb6a5cea616031f52a,B,47,RM,Centro Integral Bien-Estar,Centro médico / Clínica,providencia,11-50,5M-10M,https://bien-estar.cl,https://www.linkedin.com/company/centro-integral-bien-estar,https://www.instagram.com/explore/search/keyword/?q=Centro%20Integral%20Bien-Estar,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Centro%20Integral%20Bien-Estar,,"Hemos estudiado como la Felicidad y las emociones influyen en el mundo de las personas. Por lo que hemos creado un centro integral reconocido por compartir valores de amor, compasion, honestidad, confianza y preocupacion por nuestros pacientes. Es importante el acceso a una calidad de vida, acompana"
22d36ef22c0a99eb5ba5656360c4d979,B,47,RM,Clínica Dermacorss,Centro médico / Clínica,vitacura,11-50,5M-10M,https://dermacross.cl,https://www.linkedin.com/company/dermacross,https://www.instagram.com/explore/search/keyword/?q=Cl%C3%ADnica%20Dermacorss,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Cl%C3%ADnica%20Dermacorss,,"Clinica Dermacross nace para proporcionar, en un ambiente privado, tratamientos especificos y altamente especializados en las patologias dermatologicas y tratamiento esteticos corporales y faciales con respaldo clinico. El equipo medico esta formado solo por reconocidos especialistas de las mejores "
5eb5f61e46bcd2a55087eb9b7434f32c,B,47,RM,Grupo Conecta,Entretención / Recreación,santiago,11-50,5M-10M,https://clubconecta.cl,https://www.linkedin.com/company/grupoconectadeportes,https://www.instagram.com/explore/search/keyword/?q=Grupo%20Conecta,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Grupo%20Conecta,,"Gestionamos y desarrollamos Clubes deportivos de primer Nivel Nuestro objetivo busca integrar al deportista como tal, pero sin dejar de lado a la familia en su conjunto, logrando asi, un aumento en la calidad de vida de las personas. Nuestro objetivo es integrar al deportista, a la familia, a los am"
d1f18dc4c379c7bf6312e939fbe564f6,B,47,RM,Clínica Dental CEOS,Centro médico / Clínica,providencia,11-50,5M-10M,https://ceos.cl,https://www.linkedin.com/company/clinica-dental-ceos,https://www.instagram.com/explore/search/keyword/?q=Cl%C3%ADnica%20Dental%20CEOS,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Cl%C3%ADnica%20Dental%20CEOS,,"Somos un Centro de Especialidades Odontologicas que abrio sus puertas hace 30 anos de la mano de la Doctora Lorena Perez - Endodoncista - con el sueno de entregar a las personas atencion odontologica de primer nivel, con atencion personalizada y cercania en cada tratamiento."
b939928d42441e1bb393459f44973eb9,B,47,RM,DEACHILE es Cardioprotección,Centro médico / Clínica,ñuñoa,11-50,5M-10M,https://deachile.cl,https://www.linkedin.com/company/deachile-spa,https://www.instagram.com/explore/search/keyword/?q=DEACHILE%20es%20Cardioprotecci%C3%B3n,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=DEACHILE%20es%20Cardioprotecci%C3%B3n,,DEACHILE es una empresa especializada en el Desfibrilador Externo Automatico DEA y Capacitacion. Implementamos empresas Cardioprotegidas www.deachile.cl El Desfibrilador y Capacitacion salvan vidas. DEACHILE es Cardioproteccion
f7f67074881abe5041e26b528fb09842,B,47,RM,Centro Ps. Eduardo Schilling,Centro médico / Clínica,las condes,11-50,5M-10M,https://psicologoeduardoschilling.cl,https://www.linkedin.com/company/centro-ps-eduardo-schilling,https://www.instagram.com/explore/search/keyword/?q=Centro%20Ps.%20Eduardo%20Schilling,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=CL&q=Centro%20Ps.%20Eduardo%20Schilling,,"Un lugar donde encontrar tu psicologo online ideal. Atiendete con los mejores desde cualquier parte de Chile Somos un Centro en el que puedes encontrar a tu psicologo online ideal. Buscamos entregar apoyo psicologico individual, de parejas y familiar a todos quienes tengan la intencion de profundiza"
